timestamp,heart_rate,hrv,skin_temp,eda,spo2,respiratory_rate,steps,movement_intensity,activity_type,calories_burned,distance,sedentary_minutes,sleep_duration,rem_sleep,deep_sleep,light_sleep,sleep_score,sleep_interruptions,stress_score,readiness_score,mindfulness_minutes,ambient_light,ambient_noise,screen_time_minutes,typing_speed_wpm,social_interactions,location_type,emotion
2025-06-21 01:36,64.1,109.6,36.1,0.102,100,16.7,5476,0.03,light walk,1672,10.0,328,7.87,1.26,2.3,3.28,100,2,21,72,18,123,42,190,28,57,nature,Relaxed
2025-06-18 20:47,66.8,59.9,35.6,0.086,99,16.9,1508,0.04,sitting,1875,9.28,341,5.32,1.37,1.78,2.51,96,1,49,33,24,479,84,254,31,14,home,Sad
2025-06-21 22:40,67.9,45.3,36.0,0.086,97,20.9,3765,0.08,sitting,2524,13.56,558,5.69,1.1,2.42,2.78,65,3,58,59,7,586,83,214,47,7,home,Sad
2025-06-23 03:50,68.3,113.9,35.8,0.1,100,12.7,14403,0.11,dancing,2857,11.03,361,8.85,0.64,2.37,2.15,95,2,11,80,3,748,71,61,23,163,gym,Happy
2025-06-20 22:24,74.3,56.8,36.0,0.152,98,12.1,4124,0.03,none,1635,2.94,198,5.57,1.72,1.49,3.1,81,2,63,42,24,432,46,234,30,31,home,Tired
2025-06-21 07:35,71.5,118.0,36.0,0.135,98,19.1,14904,0.05,cycling,2261,9.34,206,8.24,1.06,1.28,3.15,79,1,10,83,6,590,86,167,22,142,gym,Happy
2025-06-16 07:53,68.0,65.5,36.2,0.092,100,17.2,2401,0.04,sitting,2880,6.36,386,5.51,0.53,1.93,2.08,90,4,44,32,22,327,38,121,23,4,home,Sad
2025-06-19 17:57,100.2,38.4,35.7,0.303,95,15.6,3666,0.06,walking,2533,6.74,403,4.99,1.3,1.98,2.19,55,2,84,44,0,173,74,255,42,57,office,Stressed
2025-06-22 23:23,64.2,92.5,35.6,0.12,95,16.2,5220,0.05,meditation,2278,11.19,536,8.14,0.82,2.17,2.49,68,4,19,83,17,648,76,216,45,50,nature,Relaxed
2025-06-19 06:05,78.7,64.9,35.6,0.15,96,21.7,2445,0.07,none,2285,2.84,399,5.88,1.19,1.62,2.79,100,4,55,49,22,200,38,67,40,13,home,Tired
2025-06-21 12:35,66.5,86.9,36.5,0.095,99,17.4,4270,0.05,yoga,2434,6.01,271,7.9,0.69,1.78,2.02,80,4,25,84,20,349,74,126,57,52,nature,Relaxed
2025-06-22 05:20,61.1,87.4,36.3,0.083,99,13.4,4798,0.03,meditation,2714,7.49,492,7.88,0.65,1.61,3.44,96,1,30,99,16,581,74,172,46,67,nature,Relaxed
2025-06-17 21:00,70.5,77.6,36.4,0.169,95,12.7,2489,0.05,standing,1915,10.35,572,4.32,1.54,2.42,2.87,76,1,51,43,22,393,67,138,29,18,office,Tired
2025-06-22 04:19,60.7,47.0,36.4,0.091,95,13.6,3018,0.11,sitting,2337,3.78,593,5.75,0.92,2.09,2.67,90,3,40,53,14,512,85,233,49,19,home,Sad
2025-06-19 18:13,79.5,77.3,35.8,0.159,98,15.3,3134,0.03,standing,1560,14.45,510,4.31,1.78,2.18,3.09,57,0,61,35,6,399,62,166,59,18,home,Tired
2025-06-17 03:56,59.1,109.0,35.9,0.085,98,16.7,6294,0.11,light walk,1800,7.25,437,8.21,1.21,2.38,2.46,100,4,15,88,9,112,38,232,33,61,nature,Relaxed
2025-06-19 18:51,103.4,23.0,36.2,0.302,97,18.0,3249,0.05,typing,2979,6.56,369,4.91,0.87,1.45,3.18,77,3,94,40,15,358,54,284,53,92,office,Stressed
2025-06-19 11:37,62.0,66.1,36.0,0.091,98,19.4,1906,0.11,none,2023,8.79,204,6.45,1.09,1.47,2.03,89,1,55,31,19,575,49,209,35,29,home,Sad
2025-06-23 03:10,73.1,114.8,36.4,0.115,93,18.5,14251,0.11,dancing,2109,3.64,390,7.57,0.91,2.18,2.39,96,0,21,86,15,788,81,119,22,151,park,Happy
2025-06-22 04:03,75.2,79.6,36.0,0.153,97,17.0,4790,0.08,standing,1997,9.11,324,5.44,1.31,1.42,3.15,77,3,66,43,27,797,62,214,57,18,office,Tired
2025-06-18 19:42,66.6,93.0,36.4,0.102,99,20.3,9955,0.05,cycling,2957,3.42,192,8.96,1.1,1.67,3.4,63,2,29,84,19,558,33,97,53,123,beach,Happy
2025-06-22 10:33,70.2,62.7,35.7,0.148,98,12.8,4070,0.12,standing,2000,9.91,524,5.65,0.84,2.17,3.41,85,0,64,47,20,237,73,210,22,16,home,Tired
2025-06-20 00:32,83.0,60.5,36.4,0.122,93,13.5,3493,0.06,none,1613,13.6,354,4.16,1.48,2.44,2.95,88,1,58,31,30,501,83,285,31,37,office,Tired
2025-06-21 23:05,66.2,86.6,36.2,0.08,98,15.9,6810,0.05,yoga,2599,4.65,201,8.9,1.29,1.55,2.37,77,4,17,72,29,478,69,189,44,54,home,Relaxed
2025-06-16 21:50,65.8,108.4,35.7,0.084,95,17.1,6844,0.05,light walk,1538,14.49,462,7.58,1.17,2.39,2.91,84,4,30,85,20,412,56,215,57,58,nature,Relaxed
2025-06-18 20:38,66.1,68.5,36.4,0.104,98,20.5,1656,0.07,none,1945,7.08,220,5.25,0.6,1.42,2.65,74,1,57,38,10,658,73,179,31,21,home,Sad
2025-06-17 14:01,80.5,79.7,36.4,0.148,100,18.2,3928,0.09,none,2176,11.82,505,5.51,1.37,1.91,3.03,77,4,57,49,22,312,74,226,29,38,office,Tired
2025-06-17 03:00,64.8,58.0,36.2,0.094,94,18.1,3723,0.06,sitting,2287,13.21,557,6.31,1.05,1.24,2.97,77,2,43,53,11,703,95,296,55,9,home,Sad
2025-06-20 01:53,73.9,57.1,36.4,0.157,95,18.9,4354,0.1,standing,2754,12.72,264,4.61,1.42,1.23,3.38,61,0,54,38,0,791,77,138,52,12,office,Tired
2025-06-19 02:57,66.1,89.5,35.9,0.095,94,13.5,6949,0.07,light walk,1734,10.79,308,7.8,0.92,1.6,2.14,99,2,23,96,25,308,33,234,59,51,home,Relaxed
2025-06-22 09:35,66.9,97.6,36.1,0.099,98,19.9,5786,0.11,light walk,2207,14.59,288,7.73,0.71,2.17,3.47,83,4,12,73,16,446,44,113,29,80,nature,Relaxed
2025-06-18 09:48,74.2,57.4,36.4,0.156,94,18.3,3421,0.06,none,2208,2.28,245,4.63,1.75,1.36,2.74,88,1,53,47,8,597,57,269,52,36,home,Tired
2025-06-17 05:46,69.2,113.7,35.6,0.1,96,19.0,9760,0.04,running,2061,4.79,293,8.27,0.53,2.31,2.33,99,2,17,98,16,680,92,105,57,147,gym,Happy
2025-06-16 07:19,103.8,39.8,36.5,0.359,96,18.2,5588,0.07,walking,1614,13.6,190,5.4,0.99,1.94,2.93,64,1,83,40,6,449,55,259,33,97,office,Stressed
2025-06-19 02:33,60.3,91.0,35.8,0.08,99,21.6,5582,0.04,light walk,1655,14.9,265,8.48,1.21,2.0,2.46,92,2,26,86,21,733,63,159,24,74,nature,Relaxed
2025-06-18 19:50,102.0,38.5,35.6,0.378,94,21.3,5575,0.04,walking,2953,9.29,519,5.0,1.15,1.32,2.21,67,0,82,38,20,556,52,269,56,73,office,Stressed
2025-06-17 09:21,62.6,43.9,36.5,0.075,93,21.7,2652,0.05,none,1521,1.96,311,5.01,1.61,2.17,2.52,73,3,52,44,26,532,97,152,34,23,home,Sad
2025-06-17 19:52,59.2,99.0,35.7,0.102,93,19.8,6212,0.05,meditation,2678,13.68,319,8.78,0.54,2.19,2.89,57,1,11,70,9,372,72,173,21,64,nature,Relaxed
2025-06-19 21:39,69.1,46.9,36.1,0.083,95,13.0,3468,0.07,none,1745,9.53,405,6.45,1.42,2.37,3.33,57,0,58,52,20,694,82,125,39,15,home,Sad
2025-06-17 21:49,63.5,104.1,35.7,0.092,95,17.7,6444,0.1,meditation,2425,13.03,442,8.59,0.56,1.52,2.13,77,1,19,80,28,789,42,233,60,63,home,Relaxed
2025-06-22 01:31,66.6,94.6,36.4,0.145,100,12.1,10365,0.12,running,1605,9.35,377,8.22,1.31,1.04,2.47,68,2,29,97,24,416,89,142,51,140,park,Happy
2025-06-22 08:18,73.2,52.9,35.6,0.127,95,17.6,3832,0.05,none,1565,13.48,575,4.38,0.54,2.5,3.24,66,1,53,38,21,232,48,150,26,31,office,Tired
2025-06-21 07:28,92.2,34.8,36.1,0.345,93,17.3,5789,0.06,walking,2538,6.56,560,4.69,0.59,1.06,2.83,67,4,95,32,14,480,44,263,56,99,office,Stressed
2025-06-16 15:41,63.5,88.6,35.9,0.089,96,13.2,6383,0.1,light walk,2494,9.2,250,7.53,0.82,1.44,2.08,100,4,11,96,1,661,45,132,36,76,home,Relaxed
2025-06-22 21:00,99.5,26.7,36.0,0.316,99,19.3,5790,0.09,typing,2813,4.42,344,5.87,1.57,1.65,2.67,64,1,83,33,8,293,60,133,34,78,office,Stressed
2025-06-16 08:10,68.0,116.1,35.6,0.091,98,19.7,12040,0.03,cycling,2857,2.78,432,8.37,0.82,2.23,2.01,64,0,23,84,4,385,37,122,27,179,gym,Happy
2025-06-21 22:39,99.1,41.6,35.9,0.281,94,17.7,4452,0.1,typing,2308,6.93,194,5.72,1.33,1.17,3.24,64,0,78,30,30,386,85,74,37,56,office,Stressed
2025-06-20 00:59,66.4,92.5,36.4,0.107,96,17.4,5883,0.11,meditation,2974,14.51,325,8.02,1.59,1.08,3.18,79,4,24,100,15,200,59,129,49,53,home,Relaxed
2025-06-20 11:01,60.2,43.4,35.5,0.083,95,15.4,1017,0.11,sitting,2387,7.71,475,5.76,1.19,1.65,3.27,93,1,54,59,29,540,30,85,24,0,home,Sad
2025-06-16 10:24,65.6,47.7,36.5,0.102,99,21.8,3511,0.05,sitting,1925,2.31,272,6.04,0.85,2.32,2.06,97,1,57,59,19,772,82,222,20,8,home,Sad
2025-06-19 15:02,60.9,69.7,36.3,0.088,99,16.5,1799,0.08,none,2205,10.79,460,6.29,1.64,1.39,2.89,93,4,47,43,5,442,79,133,34,24,home,Sad
2025-06-16 09:30,67.6,60.1,35.6,0.099,97,17.0,2377,0.11,sitting,2330,14.96,469,6.18,1.12,2.21,3.18,80,2,48,49,11,380,76,83,51,30,home,Sad
2025-06-21 14:09,83.1,62.8,36.4,0.177,94,20.6,2033,0.05,none,1780,9.39,555,4.24,1.19,1.96,3.15,58,3,67,56,4,343,82,276,50,36,home,Tired
2025-06-18 16:58,71.4,111.4,36.3,0.115,93,21.4,14078,0.04,running,1959,13.12,365,7.59,1.73,1.43,2.3,61,1,13,98,4,624,44,267,23,177,park,Happy
2025-06-19 03:01,98.4,42.4,36.2,0.252,96,14.7,4211,0.06,typing,2526,13.22,348,5.97,1.08,1.68,3.01,58,4,75,45,3,612,89,276,28,61,office,Stressed
2025-06-20 09:57,58.9,89.6,36.2,0.095,99,13.0,5746,0.07,meditation,1875,11.95,447,8.39,1.8,1.72,2.85,59,4,11,78,19,136,88,271,21,75,nature,Relaxed
2025-06-20 03:57,67.0,102.8,36.0,0.114,96,15.9,5762,0.07,light walk,2034,11.79,339,8.21,1.67,2.47,3.14,98,1,21,86,22,732,58,183,39,77,nature,Relaxed
2025-06-21 23:28,73.8,68.2,35.5,0.135,96,19.4,3083,0.1,standing,2916,4.2,552,5.69,1.09,1.68,3.31,62,2,56,38,30,221,89,251,56,15,home,Tired
2025-06-18 05:35,64.2,58.4,36.4,0.106,99,20.6,2063,0.06,none,2375,13.28,192,5.17,0.75,1.64,2.29,61,4,59,54,14,234,90,158,32,16,home,Sad
2025-06-17 12:13,69.9,56.1,36.2,0.094,98,15.9,3560,0.08,sitting,1643,8.11,474,6.1,1.77,1.96,3.16,86,4,55,59,29,475,44,254,40,14,home,Sad
2025-06-16 10:38,65.8,66.6,36.2,0.092,98,17.0,2576,0.07,none,2792,9.43,188,5.86,1.39,1.94,3.29,70,3,50,44,19,383,50,214,25,5,home,Sad
2025-06-22 16:15,64.2,96.5,35.7,0.109,99,20.7,6570,0.11,light walk,2290,14.39,528,8.56,1.0,1.79,2.0,61,0,17,87,11,288,92,202,34,52,home,Relaxed
2025-06-22 07:08,104.4,25.5,36.2,0.27,95,13.6,5403,0.06,typing,2073,7.11,374,5.88,1.31,1.58,2.43,82,1,97,45,8,423,38,102,29,55,office,Stressed
2025-06-16 15:29,73.5,67.4,36.2,0.174,97,15.9,2677,0.05,none,2619,11.71,273,4.92,1.47,2.3,3.29,87,1,51,35,25,344,86,150,52,26,home,Tired
2025-06-20 11:03,64.5,62.8,35.7,0.08,99,16.9,2169,0.04,sitting,2714,4.18,208,6.25,1.23,1.65,2.53,86,2,52,36,29,195,40,142,40,29,home,Sad
2025-06-21 00:32,69.1,44.7,35.7,0.082,95,19.2,3951,0.09,none,2276,6.92,291,6.1,0.53,1.67,2.05,74,1,51,36,30,379,32,250,43,17,home,Sad
2025-06-18 16:04,99.4,31.5,36.2,0.27,99,17.1,4372,0.08,walking,2252,6.06,528,5.02,0.58,1.69,2.42,70,0,83,30,28,128,30,127,41,85,office,Stressed
2025-06-21 15:00,65.0,105.3,35.7,0.119,93,15.9,5120,0.08,yoga,1878,4.12,463,8.91,0.97,1.72,3.38,81,2,28,99,20,375,76,156,24,59,nature,Relaxed
2025-06-22 00:45,68.6,116.2,35.5,0.141,93,15.7,10297,0.05,dancing,1818,4.78,309,8.65,1.8,2.33,3.12,55,4,14,84,14,119,91,62,27,153,park,Happy
2025-06-16 08:15,66.3,104.7,35.5,0.093,95,20.9,6426,0.05,yoga,1619,10.82,355,8.76,0.8,2.46,3.38,96,0,23,70,25,653,97,252,40,68,nature,Relaxed
2025-06-18 20:17,109.5,45.0,36.0,0.295,95,15.7,4154,0.1,walking,2114,10.93,215,5.51,1.19,1.14,2.13,100,0,94,37,9,463,60,283,45,56,office,Stressed
2025-06-16 06:20,83.9,57.9,36.2,0.165,97,14.4,4414,0.08,standing,1791,3.05,585,4.34,1.05,1.54,3.25,95,3,57,43,22,191,34,269,20,40,home,Tired
2025-06-21 19:44,69.4,56.3,35.8,0.107,96,16.2,2923,0.04,none,1790,5.87,267,6.35,1.12,1.35,2.65,98,1,51,45,21,760,81,257,46,29,home,Sad
2025-06-18 17:33,67.6,108.2,35.9,0.08,99,15.3,5596,0.03,meditation,2777,5.27,187,8.29,0.59,2.48,2.36,64,0,30,82,9,536,67,166,55,56,home,Relaxed
2025-06-18 01:13,69.6,42.5,35.5,0.071,99,21.3,1205,0.03,none,1569,6.95,482,5.95,1.35,1.77,2.14,69,0,55,58,6,155,77,147,52,26,home,Sad
2025-06-16 08:59,84.8,52.8,35.6,0.121,100,14.5,3826,0.07,standing,1804,10.02,186,5.94,1.63,2.05,2.1,88,3,68,43,17,177,75,265,46,15,home,Tired
2025-06-20 11:55,66.3,85.6,35.6,0.104,100,13.1,5945,0.1,meditation,1872,4.36,380,7.99,1.56,1.94,2.19,78,0,24,92,23,467,97,125,29,56,nature,Relaxed
2025-06-21 05:08,66.3,51.4,35.8,0.094,99,12.7,1491,0.03,sitting,2892,11.64,553,5.23,0.9,1.04,3.25,62,0,46,59,26,114,99,291,29,5,home,Sad
2025-06-17 13:37,60.9,42.0,36.4,0.094,98,18.3,3169,0.06,sitting,2719,7.32,440,6.13,0.6,2.42,2.66,87,4,42,43,0,692,32,82,51,4,home,Sad
2025-06-19 05:14,105.6,20.9,35.6,0.358,100,18.3,5612,0.05,typing,1799,11.02,255,5.85,1.67,1.19,2.92,61,2,75,44,26,243,32,147,23,92,office,Stressed
2025-06-19 02:34,71.2,112.0,35.6,0.146,99,19.5,13280,0.09,cycling,2440,8.21,296,7.95,1.16,1.07,2.83,58,2,16,98,16,658,59,205,44,138,park,Happy
2025-06-16 18:31,67.4,65.6,35.6,0.107,98,14.1,1639,0.1,sitting,1596,5.84,523,6.28,1.39,1.69,2.05,88,0,47,44,22,753,59,209,25,25,home,Sad
2025-06-16 22:35,91.1,43.2,36.3,0.327,100,12.6,3271,0.12,walking,2354,6.93,285,5.73,1.26,1.22,3.1,74,2,95,39,19,365,70,254,26,53,office,Stressed
2025-06-19 18:24,70.4,64.9,36.1,0.16,95,13.9,4629,0.07,none,2934,6.94,245,5.63,0.85,1.39,2.98,80,0,55,49,15,592,85,93,35,11,home,Tired
2025-06-16 17:06,68.0,53.5,35.7,0.105,97,18.7,3850,0.09,sitting,2998,9.55,473,6.37,0.95,1.94,2.51,60,0,40,31,1,538,99,289,28,4,home,Sad
2025-06-18 22:36,69.0,105.5,36.2,0.137,99,19.7,14168,0.11,cycling,1999,9.29,404,8.66,0.5,1.42,3.04,92,0,15,99,8,149,47,152,22,149,gym,Happy
2025-06-18 05:33,60.3,109.2,35.9,0.089,99,18.4,5282,0.11,yoga,1845,4.95,373,7.84,1.61,2.06,2.5,75,2,15,71,7,263,33,191,56,70,home,Relaxed
2025-06-16 21:07,74.1,105.3,36.4,0.111,95,12.6,10415,0.03,running,2933,9.89,332,8.52,1.57,1.81,2.64,97,2,13,82,6,161,98,193,47,109,park,Happy
2025-06-22 19:22,78.7,53.6,35.7,0.143,100,15.7,2549,0.09,none,1654,2.05,465,6.0,1.56,1.68,2.48,60,2,52,52,16,361,63,213,39,29,home,Tired
2025-06-23 01:05,67.4,86.9,35.6,0.094,95,18.2,5372,0.09,light walk,2419,3.95,244,7.68,1.73,1.44,2.43,89,1,30,77,30,624,40,249,45,70,nature,Relaxed
2025-06-20 13:03,62.5,42.5,36.5,0.071,96,19.9,1926,0.03,sitting,1520,3.09,197,5.27,1.63,1.25,2.21,88,3,40,50,15,577,38,120,35,26,home,Sad
2025-06-22 02:58,66.8,43.5,36.1,0.09,93,20.3,1770,0.12,sitting,1940,10.86,432,5.68,1.36,1.42,3.02,72,2,49,39,21,760,65,221,50,26,home,Sad
2025-06-19 08:12,58.1,101.5,35.8,0.119,100,18.0,6113,0.07,yoga,2212,7.94,360,8.59,1.12,1.61,3.23,93,0,19,81,4,584,66,220,39,78,nature,Relaxed
2025-06-18 19:32,64.3,58.5,35.6,0.083,93,17.8,3159,0.09,sitting,1595,7.97,257,6.09,1.45,2.48,2.42,55,1,57,37,23,522,99,88,50,30,home,Sad
2025-06-21 17:18,85.0,64.6,35.8,0.158,100,21.5,3236,0.1,standing,2006,11.36,268,4.2,1.41,1.13,3.5,80,2,57,31,26,728,96,64,51,15,home,Tired
2025-06-17 02:36,63.9,52.0,36.4,0.082,99,22.0,3361,0.11,sitting,1762,11.8,254,5.57,0.97,2.18,2.11,91,3,59,43,12,721,96,297,22,25,home,Sad
2025-06-17 14:29,67.8,96.3,35.6,0.11,100,18.3,14635,0.05,dancing,2281,11.85,572,8.77,1.64,2.45,2.56,88,1,28,99,0,466,83,96,50,136,gym,Happy
2025-06-21 05:17,92.7,36.3,36.4,0.398,98,20.0,3846,0.11,walking,2134,6.03,183,5.5,1.31,1.76,3.17,69,3,82,38,2,139,94,247,48,52,office,Stressed
2025-06-21 13:31,74.9,103.9,35.7,0.134,94,17.7,9589,0.04,cycling,1860,14.92,452,8.96,1.01,1.17,2.03,57,3,20,94,14,257,98,126,44,154,beach,Happy
2025-06-16 19:53,67.3,103.5,36.4,0.103,93,13.6,11239,0.1,running,2886,8.42,232,8.22,1.01,2.14,2.78,94,4,27,95,4,272,61,277,36,132,gym,Happy
2025-06-17 22:03,78.5,74.4,36.2,0.139,95,12.4,3643,0.11,standing,2156,7.8,265,4.63,1.13,1.66,3.07,88,1,68,47,17,514,52,230,57,35,home,Tired
2025-06-20 16:20,81.1,63.2,36.4,0.136,93,20.9,3906,0.12,none,1972,5.35,407,4.97,1.61,1.42,3.03,99,3,55,34,7,117,63,85,54,35,office,Tired
2025-06-16 12:06,74.7,105.9,35.5,0.092,93,21.4,9735,0.07,running,1536,5.17,348,8.0,0.61,1.82,3.06,59,0,20,92,15,703,51,65,24,118,park,Happy
2025-06-18 10:10,60.3,41.9,36.0,0.076,99,16.2,2956,0.04,none,2296,3.94,480,6.43,0.94,1.55,2.11,97,1,53,51,10,596,46,211,41,15,home,Sad
2025-06-18 12:22,72.9,76.2,36.3,0.156,95,13.3,4762,0.11,standing,2030,3.65,523,5.28,0.58,1.27,2.99,91,0,66,38,16,631,43,109,42,17,office,Tired
2025-06-17 05:51,73.2,66.8,35.6,0.129,98,12.7,3888,0.07,standing,2347,13.06,351,4.13,1.34,1.04,3.06,62,0,58,60,6,764,53,193,55,19,office,Tired
2025-06-19 00:20,65.3,115.1,36.3,0.141,100,14.3,13666,0.08,cycling,2173,8.8,269,7.96,1.08,1.72,2.4,70,3,17,96,15,405,43,130,30,179,park,Happy
2025-06-21 13:27,61.7,105.7,35.6,0.107,100,14.4,4184,0.1,yoga,2195,4.53,361,8.38,0.9,1.59,2.81,73,0,19,76,3,170,79,177,54,69,nature,Relaxed
2025-06-22 04:39,64.4,62.5,35.5,0.071,95,16.4,1634,0.12,none,2662,12.86,326,5.22,0.83,1.66,2.7,95,2,50,46,3,154,56,76,41,22,home,Sad
2025-06-16 20:40,84.8,78.0,36.1,0.121,100,12.8,3439,0.12,standing,1675,3.35,553,4.96,1.64,2.12,2.7,84,4,57,48,23,137,73,95,27,34,office,Tired
2025-06-18 06:17,65.0,95.6,35.7,0.102,93,13.0,13935,0.08,cycling,1509,11.04,302,8.76,0.92,1.34,2.92,82,4,14,100,21,443,44,198,51,151,beach,Happy
2025-06-17 20:48,95.1,44.2,36.1,0.274,97,14.3,4800,0.1,typing,2985,10.41,431,5.57,0.89,1.52,2.28,58,4,94,38,22,577,79,229,31,86,office,Stressed
2025-06-20 02:30,69.7,107.1,36.1,0.129,98,21.4,14378,0.12,dancing,2097,12.05,270,8.84,1.46,1.72,2.07,66,0,30,91,1,778,77,175,27,152,beach,Happy
2025-06-23 01:04,100.7,20.4,35.6,0.211,95,15.7,4813,0.11,typing,2988,4.0,546,4.67,1.52,2.13,2.11,57,3,76,36,14,522,66,136,48,50,office,Stressed
2025-06-18 10:52,69.1,50.0,35.8,0.107,95,21.8,2803,0.08,none,2486,12.67,215,5.11,0.54,2.36,3.36,56,1,46,57,30,186,63,106,42,13,home,Sad
2025-06-16 09:33,102.8,28.7,35.8,0.362,96,15.3,5640,0.07,typing,2606,10.46,255,5.65,1.43,1.39,2.51,98,1,96,32,16,545,37,211,52,91,office,Stressed
2025-06-17 02:18,66.9,104.1,35.6,0.149,100,14.3,13690,0.03,dancing,1557,8.76,494,8.46,1.41,2.37,2.08,71,4,11,93,4,360,52,260,43,131,gym,Happy
2025-06-17 06:55,68.6,94.8,36.5,0.142,95,16.4,12076,0.11,dancing,2918,14.32,452,8.45,0.64,1.63,2.23,63,1,19,84,15,412,71,244,44,135,park,Happy
2025-06-18 13:10,68.8,102.0,36.4,0.097,94,14.0,11569,0.07,dancing,1589,5.17,186,8.77,1.53,1.15,2.84,88,0,17,93,6,207,58,175,56,158,park,Happy
2025-06-20 05:52,103.9,20.8,36.3,0.288,96,13.4,4648,0.1,walking,2820,3.67,584,4.95,0.74,1.22,2.86,68,2,88,41,26,384,60,68,41,77,office,Stressed
2025-06-23 02:41,71.9,92.0,35.7,0.103,100,12.7,14678,0.06,dancing,1591,14.7,197,8.47,1.57,1.83,2.53,62,2,16,80,25,492,63,276,48,168,beach,Happy
2025-06-18 08:22,67.7,103.5,36.2,0.116,95,20.4,6556,0.1,light walk,2323,3.02,498,8.09,1.74,2.41,3.01,85,3,12,99,19,410,60,272,55,65,home,Relaxed
2025-06-21 19:17,67.4,96.9,36.4,0.125,96,21.7,10706,0.05,cycling,2455,12.77,399,8.82,0.73,1.39,3.35,64,4,19,84,6,197,46,113,20,104,gym,Happy
2025-06-17 08:55,69.8,117.5,36.1,0.1,100,21.9,13639,0.08,dancing,2977,11.87,473,8.3,0.92,1.07,3.07,90,4,13,95,10,226,31,117,25,156,gym,Happy
2025-06-20 06:12,60.8,43.5,35.6,0.097,94,13.0,1435,0.11,none,2066,13.72,539,6.18,0.78,1.96,2.3,61,3,50,33,8,195,51,247,53,26,home,Sad
2025-06-21 14:02,65.2,51.0,35.7,0.094,99,14.3,1961,0.09,sitting,2310,14.03,244,5.6,1.45,2.38,2.41,68,0,51,59,10,199,97,178,60,25,home,Sad
2025-06-21 20:45,79.9,66.8,36.1,0.161,96,20.5,4438,0.07,none,2118,1.98,430,4.09,1.46,2.34,3.21,91,4,54,54,16,165,71,229,59,30,home,Tired
2025-06-22 09:41,65.1,103.3,36.2,0.106,98,15.4,6209,0.05,light walk,2185,14.71,497,8.92,1.66,2.24,3.38,77,2,13,100,12,751,86,271,36,67,home,Relaxed
2025-06-18 18:22,67.5,116.7,35.8,0.141,100,13.0,11149,0.12,dancing,1661,3.54,356,8.24,1.18,2.01,2.34,97,1,26,100,24,755,96,166,34,178,gym,Happy
2025-06-17 03:25,64.5,62.4,36.1,0.101,100,12.6,3807,0.09,sitting,2960,2.2,201,5.33,0.84,1.58,2.65,68,1,49,54,23,259,38,110,59,8,home,Sad
2025-06-16 16:09,60.6,69.4,36.4,0.074,97,15.2,2772,0.11,none,1671,6.26,281,6.13,1.71,1.18,2.36,82,4,42,60,13,740,43,193,24,9,home,Sad
2025-06-21 21:46,65.1,52.8,35.6,0.107,97,17.3,2394,0.04,none,1741,9.64,209,5.83,1.35,1.31,2.31,88,1,54,58,23,261,96,106,27,13,home,Sad
2025-06-19 16:20,73.7,98.0,36.4,0.146,99,21.3,9645,0.04,dancing,1608,7.9,457,8.82,1.28,1.8,3.43,97,2,26,84,25,242,78,131,22,124,park,Happy
2025-06-17 11:24,91.6,33.3,35.7,0.375,94,13.5,5352,0.1,walking,2694,11.06,288,5.64,1.7,1.14,2.76,63,0,97,31,25,101,32,60,35,93,office,Stressed
2025-06-18 05:26,64.4,92.9,36.0,0.092,96,14.5,4947,0.05,light walk,2461,11.96,209,8.26,1.01,1.03,2.53,59,4,28,87,3,526,47,282,36,80,nature,Relaxed
2025-06-18 19:48,65.2,42.9,36.0,0.097,99,13.0,3480,0.11,none,2104,12.43,287,6.02,1.13,1.33,2.35,91,3,50,40,10,359,49,62,37,5,home,Sad
2025-06-19 06:42,87.0,24.6,35.7,0.328,95,18.6,5440,0.05,walking,2214,8.96,374,5.08,1.08,1.88,2.42,92,0,88,31,24,240,78,127,58,95,office,Stressed
2025-06-20 12:00,98.3,40.2,35.7,0.296,93,21.7,3918,0.07,typing,1515,6.14,197,4.68,1.52,2.17,3.4,74,0,80,46,28,270,52,160,59,59,office,Stressed
2025-06-17 23:29,63.0,49.3,35.9,0.105,97,21.1,2430,0.11,sitting,2458,9.58,398,6.1,1.35,2.21,3.46,66,1,45,43,30,325,69,125,38,26,home,Sad
2025-06-18 00:53,79.8,63.9,36.1,0.167,96,21.1,3714,0.08,none,1942,14.32,219,5.46,0.53,2.34,2.61,67,3,63,50,5,744,80,271,25,11,office,Tired
2025-06-20 08:44,67.6,62.6,36.1,0.074,94,12.6,3581,0.06,none,1941,10.47,263,6.23,0.61,1.0,3.46,58,1,60,34,1,311,82,280,28,6,home,Sad
2025-06-16 17:32,69.5,109.3,36.1,0.09,96,12.4,9445,0.11,dancing,1717,7.15,517,8.22,1.1,2.37,3.28,66,0,29,99,14,237,49,93,54,128,park,Happy
2025-06-19 05:03,108.4,31.2,36.0,0.237,96,19.9,5595,0.07,walking,1730,4.4,309,5.28,0.87,1.25,2.62,76,3,96,35,11,653,95,290,54,86,office,Stressed
2025-06-16 23:44,87.7,37.8,35.5,0.245,95,21.3,3693,0.12,walking,2283,9.57,549,4.91,1.23,1.52,3.17,84,3,79,39,29,232,61,202,47,55,office,Stressed
2025-06-22 14:34,62.1,102.0,36.3,0.088,97,18.6,6823,0.08,yoga,2396,2.26,277,7.64,0.61,2.43,2.3,84,2,20,77,29,443,89,124,25,69,nature,Relaxed
